Depot,Fleet Number,Vehicle Registration Number,Vehicle Make,Vehicle Model,Vehicle Operator,is AC?,Service Type,Registration Date,Status
Thiruvanmiyur Depot,J1318,TN01AN2575,Ashok Leyland,BS-4,MTC,No,Ordinary,24-06-2019,Active
Thiruvanmiyur Depot,J1321,TN01AN2774,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Thiruvanmiyur Depot,K0009,TN01AN4053,Ashok Leyland,BS-6,MTC,No,Ordinary,27-06-2019,Active
Thiruvanmiyur Depot,J1256,TN01AN2355,Ashok Leyland,BS-4,MTC,No,Ordinary,20-05-2019,Active
Thiruvanmiyur Depot,J1200,TN01AN2077,Ashok Leyland,BS-4,MTC,No,Deluxe,22-04-2019,Active
Thiruvanmiyur Depot,J1585,TN01AN2932,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Thiruvanmiyur Depot,J0792,TN01AN1535,Ashok Leyland,BS-4,MTC,No,Ordinary,08-05-2016,Active
Thiruvanmiyur Depot,J0983,TN01AN2022,Ashok Leyland,BS-4,MTC,No,Deluxe,13-03-2019,Active
Thiruvanmiyur Depot,J0843,TN01AN1602,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Thiruvanmiyur Depot,J1274,TN01AN2509,Ashok Leyland,BS-4,MTC,No,Ordinary,19-06-2019,Active
Thiruvanmiyur Depot,J1294,TN01AN2495,Ashok Leyland,BS-4,MTC,No,Ordinary,19-06-2019,Active
Thiruvanmiyur Depot,J2069,TN01AN3771,Ashok Leyland,BS-4,MTC,No,Deluxe,11-03-2020,Active
Thiruvanmiyur Depot,K0074,TN01AN4088,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Thiruvanmiyur Depot,K0305,TN01AN4711,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Thiruvanmiyur Depot,J0130,TN01AN0196,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Thiruvanmiyur Depot,J1944,TN01AN3855,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Central Depot,J1419,TN01AN2678,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Central Depot,J1083,TN01AN2035,Ashok Leyland,BS-4,MTC,No,Deluxe,01-05-2019,Active
Central Depot,J1048,TN01AN1955,Ashok Leyland,BS-4,MTC,No,Deluxe,15-04-2019,Active
Annanagar Depot,J1169,TN01AN2139,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2019,Active
Annanagar Depot,J1015,TN01AN2531,Ashok Leyland,BS-4,MTC,No,Deluxe,24-06-2019,Active
Madhavaram Depot,J0975,TN01AN1900,Ashok Leyland,BS-4,MTC,No,Deluxe,13-02-2019,Active
Annanagar Depot,J1399,TN01AN2984,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Basinbridge Depot,J2021,TN01AN3904,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Basinbridge Depot,J1817,TN45N4151,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Basinbridge Depot,J1510,TN01AN2918,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Basinbridge Depot,J1353,TN01AN2666,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Madhavaram Depot,J1244,TN01AN2253,Ashok Leyland,BS-4,MTC,No,Ordinary,06-05-2019,Active
Madhavaram Depot,J1834,TN45N4228,Ashok Leyland,BS-4,MTC,No,Ordinary,01-01-2020,Active
Madhavaram Depot,J1830,TN45N4197,Ashok Leyland,BS-4,MTC,No,Ordinary,01-01-2020,Active
Madhavaram Depot,J1826,TN45N4153,Ashok Leyland,BS-4,MTC,No,Deluxe,01-01-2020,Active
Madhavaram Depot,J1647,TN01AN3327,Ashok Leyland,BS-4,MTC,No,Ordinary,20-10-2019,Active
Madhavaram Depot,J1581,TN01AN2957,Ashok Leyland,BS-4,MTC,No,Deluxe,07-08-2019,Active
Madhavaram Depot,J1548,TN01AN3083,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Madhavaram Depot,J1537,TN01AN2916,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Madhavaram Depot,J1326,TN01AN2858,Ashok Leyland,BS-4,MTC,No,Ordinary,11-07-2019,Active
Madhavaram Depot,J1224,TN01AN2176,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2019,Active
Madhavaram Depot,J1219,TN01AN2073,Ashok Leyland,BS-4,MTC,No,Ordinary,01-05-2019,Active
Madhavaram Depot,J1154,TN01AN2099,Ashok Leyland,BS-4,MTC,No,Ordinary,01-05-2019,Active
Madhavaram Depot,J1104,TN01AN2173,Ashok Leyland,BS-4,MTC,No,Ordinary,06-05-2019,Active
Annanagar Depot,J1125,TN01AN2396,Ashok Leyland,BS-4,MTC,No,Deluxe,20-05-2019,Active
Madhavaram Depot,J0248,TN01AN0631,Ashok Leyland,BS-4,MTC,No,Ordinary,14-06-2013,Active
Madhavaram Depot,J0231,TN01AN0550,Ashok Leyland,BS-4,MTC,No,Ordinary,21-11-2012,Active
Madhavaram Depot,J0195,TN01AN0515,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Madhavaram Depot,I3370,TN01N9720,Ashok Leyland,BS-4,MTC,No,Ordinary,08-08-2011,Active
Madhavaram Depot,I2960,TN01N9291,Ashok Leyland,BS-3,MTC,No,Ordinary,30-03-2010,Active
Saidapet Depot,J1784,TN01AN3623,Ashok Leyland,BS-4,MTC,No,Deluxe,09-02-2020,Active
Alandur Depot,K0412,TN01AN4651,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Madhavaram Depot,I1455,TN01N5771,Ashok Leyland,BS-3,MTC,No,Ordinary,04-02-2008,Active
Madhavaram Depot,I1342,TN01N5823,Ashok Leyland,BS-3,MTC,No,Ordinary,21-02-2008,Active
Madhavaram Depot,I1338,TN01N5807,Ashok Leyland,BS-3,MTC,No,Ordinary,13-02-2008,Active
Kalaignar Nagar Depot,J0526,TN01AN1276,Tata,BS-4,MTC,No,Ordinary,05-02-2016,Active
Kalaignar Nagar Depot,J0360,TN01AN0769,Tata,BS-4,MTC,No,Ordinary,18-02-2014,Active
Tambaram Depot,J1270,TN01AN2421,Ashok Leyland,BS-4,MTC,No,Deluxe,20-05-2019,Active
Adyar Depot,J1783,TN01AN3564,Ashok Leyland,BS-4,MTC,No,Deluxe,09-02-2020,Active
Adyar Depot,J1772,TN01AN3508,Ashok Leyland,BS-4,MTC,No,Deluxe,02-02-2020,Active
Basinbridge Depot,J1185,TN01AN2297,Ashok Leyland,BS-4,MTC,No,Deluxe,06-05-2019,Active
Tambaram Depot,J2002,TN01AN3810,Ashok Leyland,BS-4,MTC,No,Deluxe,05-03-2020,Active
Adambakkam Depot,I2959,TN01N9285,Ashok Leyland,BS-3,MTC,No,Ordinary,30-03-2010,Active
Tondiarpet-1 Depot,J0893,TN01AN1652,Ashok Leyland,BS-4,MTC,No,Deluxe,07-09-2016,Active
Tondiarpet-1 Depot,J0015,TN01N9792,Ashok Leyland,BS-4,MTC,No,Ordinary,05-09-2011,Active
Tondiarpet-1 Depot,J0028,TN01N9830,Ashok Leyland,BS-4,MTC,No,Ordinary,04-10-2011,Active
Tondiarpet-2 Depot,K0326,TN01AN4839,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-2 Depot,K0325,TN01AN4900,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-2 Depot,K0323,TN01AN4842,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-2 Depot,K0322,TN01AN4855,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Tondiarpet-2 Depot,K0321,TN01AN4872,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Saidapet Depot,J1858,TN01AN3830,Ashok Leyland,BS-4,MTC,No,Deluxe,05-03-2020,Active
Avadi Depot,I2978,TN01N9451,Ashok Leyland,BS-3,MTC,No,Ordinary,11-04-2010,Active
Saidapet Depot,J1423,TN01AN2624,Ashok Leyland,BS-4,MTC,No,Ordinary,24-06-2019,Active
Tambaram Depot,J1468,TN01AN2655,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Tambaram Depot,J1228,TN01AN2230,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2019,Active
Avadi Depot,J0891,TN01AN1640,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Padiyanallur Depot,J0955,TN01AN1864,Ashok Leyland,BS-4,MTC,No,Ordinary,03-01-2019,Active
Padiyanallur Depot,J0982,TN01AN2005,Ashok Leyland,BS-4,MTC,No,Ordinary,13-03-2019,Active
Madhavaram Depot,J0335,TN01AN0761,Tata,BS-4,MTC,No,Ordinary,18-02-2014,Active
Madhavaram Depot,J1974,TN01AN3870,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Madhavaram Depot,J1975,TN01AN3849,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Annanagar Depot,J0217,TN01AN0554,Ashok Leyland,BS-4,MTC,No,Ordinary,21-11-2012,Active
Annanagar Depot,J0238,TN01AN0632,Ashok Leyland,BS-4,MTC,No,Ordinary,14-06-2013,Active
Annanagar Depot,J0791,TN01AN1536,Ashok Leyland,BS-4,MTC,No,Ordinary,08-05-2016,Active
Annanagar Depot,J0947,TN01AN1850,Ashok Leyland,BS-4,MTC,No,Ordinary,03-01-2019,Active
Annanagar Depot,J1059,TN01AN2109,Ashok Leyland,BS-4,MTC,No,Ordinary,22-04-2019,Active
Annanagar Depot,J1181,TN01AN2319,Ashok Leyland,BS-4,MTC,No,Ordinary,06-05-2019,Active
Annanagar Depot,J1361,TN01AN2651,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Annanagar Depot,J1920,TN01AN3894,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Annanagar Depot,J1040,TN01AN1963,Ashok Leyland,BS-4,MTC,No,Ordinary,15-04-2019,Active
Annanagar Depot,J1101,TN01AN2214,Ashok Leyland,BS-4,MTC,No,Ordinary,06-05-2019,Active
Annanagar Depot,J1648,TN01AN3296,Ashok Leyland,BS-4,MTC,No,Ordinary,20-10-2019,Active
Annanagar Depot,J1977,TN01AN3843,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Ambathur Depot,K0647,TN01AN4791,Ashok Leyland,BS-6,MTC,No,Ordinary,06-02-2008,Active
Ambathur Depot,K0397,TN01AN4552,Ashok Leyland,BS-6,MTC,No,Ordinary,06-02-2008,Active
Ambathur Depot,K0372,TN01AN4588,Ashok Leyland,BS-6,MTC,No,Ordinary,06-02-2008,Active
Ambathur Depot,K0368,TN01AN4536,Ashok Leyland,BS-6,MTC,No,Ordinary,06-02-2008,Active
Ambathur Depot,K0334,TN01AN5020,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Ambathur Depot,K0389,TN01AN4628,Ashok Leyland,BS-6,MTC,No,Ordinary,23-06-2019,Active
Saidapet Depot,J1280,TN01AN2548,Ashok Leyland,BS-4,MTC,No,Ordinary,23-06-2019,Active
Adambakkam Depot,J0336,TN01AN0795,Tata,BS-4,MTC,No,Ordinary,18-02-2014,Active
Adambakkam Depot,J0295,TN01AN0695,Tata,BS-4,MTC,No,Ordinary,21-10-2013,Active
Adambakkam Depot,J0343,TN01AN0763,Tata,BS-4,MTC,No,Ordinary,18-02-2014,Active
Basinbridge Depot,J0898,TN01AN1630,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Madhavaram Depot,K0255,TN01AN4509,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Madhavaram Depot,K0252,TN01AN4501,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Madhavaram Depot,K0251,TN01AN4476,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Madhavaram Depot,J1930,TN01AN3862,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Madhavaram Depot,J1921,TN01AN3822,Ashok Leyland,BS-4,MTC,No,Ordinary,15-03-2020,Active
Madhavaram Depot,J1779,TN01AN3611,Ashok Leyland,BS-4,MTC,No,Deluxe,06-02-2020,Active
Madhavaram Depot,J1450,TN01AN2670,Ashok Leyland,BS-4,MTC,No,Ordinary,25-06-2019,Active
Madhavaram Depot,J0209,TN01AN0528,Ashok Leyland,BS-4,MTC,No,Ordinary,10-09-2012,Active
Madhavaram Depot,I2942,TN01N8932,Ashok Leyland,BS-3,MTC,No,Ordinary,11-03-2010,Active
Madhavaram Depot,I1381,TN01N5640,Ashok Leyland,BS-3,MTC,No,Deluxe,07-01-2008,Active
Padiyanallur Depot,K0235,TN01AN4378,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Padiyanallur Depot,K0250,TN01AN4518,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Padiyanallur Depot,K0249,TN01AN4512,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Padiyanallur Depot,J2114,TN01AN4019,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Padiyanallur Depot,J1919,TN01AN3828,Ashok Leyland,BS-4,MTC,No,Ordinary,15-03-2020,Active
Padiyanallur Depot,J1914,TN01AN3706,Ashok Leyland,BS-4,MTC,No,Deluxe,04-03-2020,Active
Padiyanallur Depot,J1794,TN01AN3577,Ashok Leyland,BS-4,MTC,No,Deluxe,12-02-2020,Active
Padiyanallur Depot,J1793,TN01AN3605,Ashok Leyland,BS-4,MTC,No,Deluxe,12-02-2020,Active
Padiyanallur Depot,J1509,TN01AN2925,Ashok Leyland,BS-4,MTC,No,Deluxe,11-07-2019,Active
Padiyanallur Depot,J1119,TN01AN2263,Ashok Leyland,BS-4,MTC,No,Deluxe,13-05-2019,Active
Padiyanallur Depot,J1056,TN01AN1960,Ashok Leyland,BS-4,MTC,No,Deluxe,15-04-2019,Active
Padiyanallur Depot,J0958,TN01AN1887,Ashok Leyland,BS-4,MTC,No,Deluxe,03-01-2019,Active
Chromepet-2 Depot,J1302,TN01AN2455,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Iyyappanthangal Depot,J1131,TN01AN2081,Ashok Leyland,BS-4,MTC,No,Deluxe,22-04-2019,Active
Central Depot,J0927,TN01AN1921,Ashok Leyland,BS-4,MTC,No,Deluxe,03-01-2019,Active
Alandur Depot,K0159,TN01AN4200,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Annanagar Depot,J1105,TN01AN2133,Ashok Leyland,BS-4,MTC,No,Ordinary,06-05-2019,Active
Annanagar Depot,K0256,TN01AN4368,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Annanagar Depot,K0254,TN01AN4439,Ashok Leyland,BS-6,MTC,No,Deluxe,07-01-2008,Active
Annanagar Depot,J1009,TN01AN2212,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2019,Active
Annanagar Depot,K0253,TN01AN4431,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Annanagar Depot,J1777,TN01AN3618,Ashok Leyland,BS-4,MTC,No,Deluxe,06-02-2020,Active
Saidapet Depot,J1281,TN01AN2468,Ashok Leyland,BS-4,MTC,No,Ordinary,19-06-2019,Active
Saidapet Depot,J1564,TN01AN3120,Ashok Leyland,BS-4,MTC,No,Ordinary,12-08-2019,Active
Central Depot,J1049,TN01AN2026,Ashok Leyland,BS-4,MTC,No,Ordinary,03-03-2019,Active
Central Depot,I0792,TN01N5027,Ashok Leyland,BS-3,MTC,No,Deluxe,01-11-2007,Active
Central Depot,J0773,TN01AN1524,Ashok Leyland,BS-4,MTC,No,Ordinary,01-05-2016,Active
Central Depot,K0691,TN01AN4838,Ashok Leyland,BS-6,MTC,No,Ordinary,20-10-2019,Active
Central Depot,J1649,TN01AN3249,Ashok Leyland,BS-4,MTC,No,Ordinary,20-10-2019,Active
Central Depot,J0797,TN01AN1540,Ashok Leyland,BS-4,MTC,No,Ordinary,16-05-2016,Active
Central Depot,J1458,TN01AN2644,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Central Depot,J0864,TN01AN1618,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Central Depot,J1459,TN01AN2795,Ashok Leyland,BS-4,MTC,No,Ordinary,02-07-2019,Active
Central Depot,J1513,TN01AN2895,Ashok Leyland,BS-4,MTC,No,Ordinary,11-07-2019,Active
Central Depot,J1417,TN01AN2579,Ashok Leyland,BS-4,MTC,No,Ordinary,24-06-2019,Active
Central Depot,J0058,TN01N9862,Ashok Leyland,BS-4,MTC,No,Ordinary,29-11-2011,Active
Central Depot,J0906,TN01AN1696,Ashok Leyland,BS-4,MTC,No,Ordinary,20-09-2016,Active
Central Depot,J1493,TN01AN2765,Ashok Leyland,BS-4,MTC,No,Ordinary,02-07-2019,Active
Central Depot,J1457,TN01AN2697,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Central Depot,J1535,TN01AN2864,Ashok Leyland,BS-4,MTC,No,Ordinary,11-07-2019,Active
Central Depot,J1438,TN01AN2652,Ashok Leyland,BS-4,MTC,No,Ordinary,25-06-2019,Active
Central Depot,J1329,TN01AN2571,Ashok Leyland,BS-4,MTC,No,Ordinary,23-06-2019,Active
Central Depot,J0865,TN01AN1639,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Iyyappanthangal Depot,J1971,TN01AN4023,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Iyyappanthangal Depot,J1432,TN01AN2658,Ashok Leyland,BS-4,MTC,No,Ordinary,25-06-2019,Active
Kilambakkam Depot,J1311,TN01AN2589,Ashok Leyland,BS-4,MTC,No,Ordinary,24-06-2019,Active
Poonamallee Depot,J0499,TN01AN1156,Tata,BS-4,MTC,No,Small Bus,09-10-2015,Active
Poonamallee Depot,K0582,TN01AN5092,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0581,TN01AN5112,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0584,TN01AN5096,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0583,TN01AN5037,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0585,TN01AN5106,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0576,TN01AN5065,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0575,TN01AN5031,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0577,TN01AN5071,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0571,TN01AN4938,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0570,TN01AN5029,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0574,TN01AN5014,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0573,TN01AN4991,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0572,TN01AN4954,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0566,TN01AN5018,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0561,TN01AN4953,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0565,TN01AN4969,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0564,TN01AN5019,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0562,TN01AN4965,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,K0569,TN01AN4996,Ashok Leyland,BS-6,MTC,No,Ordinary,21-10-2013,Active
Poonamallee Depot,J0255,TN01AN0716,Tata,BS-4,MTC,No,Deluxe,21-10-2013,Active
Poonamallee Depot,J0749,TN01AN1699,Tata,BS-4,MTC,No,Deluxe,20-09-2016,Active
Poonamallee Depot,J0748,TN01AN1715,Tata,BS-4,MTC,No,Ordinary,20-09-2016,Active
Poonamallee Depot,J0736,TN01AN1668,Tata,BS-4,MTC,No,Deluxe,07-09-2016,Active
Poonamallee Depot,J0746,TN01AN1713,Tata,BS-4,MTC,No,Deluxe,20-09-2016,Active
Poonamallee Depot,J0745,TN01AN1701,Tata,BS-4,MTC,No,Deluxe,20-09-2016,Active
Poonamallee Depot,J0719,TN01AN1560,Tata,BS-4,MTC,No,Deluxe,16-05-2016,Active
Poonamallee Depot,J0727,TN01AN1603,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Poonamallee Depot,J0741,TN01AN1667,Tata,BS-4,MTC,No,Deluxe,07-09-2016,Active
Poonamallee Depot,J0726,TN01AN1589,Tata,BS-4,MTC,No,Deluxe,07-09-2016,Active
Poonamallee Depot,J0738,TN01AN1627,Tata,BS-4,MTC,No,Deluxe,07-09-2016,Active
Poonamallee Depot,J0740,TN01AN1599,Tata,BS-4,MTC,No,Deluxe,07-09-2016,Active
Poonamallee Depot,J0735,TN01AN1615,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Poonamallee Depot,J0541,TN01AN1296,Tata,BS-4,MTC,No,Ordinary,05-02-2016,Active
Basinbridge Depot,J2019,TN01AN3927,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Basinbridge Depot,J1544,TN01AN2962,Ashok Leyland,BS-4,MTC,No,Deluxe,18-07-2019,Active
Chromepet-1 Depot,J0901,TN01AN1704,Ashok Leyland,BS-4,MTC,No,Deluxe,20-09-2016,Active
Chromepet-1 Depot,J0915,TN01AN1849,Ashok Leyland,BS-4,MTC,No,Deluxe,03-01-2019,Active
Poonamallee Depot,K0752,TN01AN5032,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Poonamallee Depot,J0486,TN01AN1165,Tata,BS-4,MTC,No,Ordinary,09-10-2015,Active
Poonamallee Depot,J0587,TN01AN1462,Tata,BS-4,MTC,No,Ordinary,06-04-2016,Active
Poonamallee Depot,J0561,TN01AN1450,Tata,BS-4,MTC,No,Ordinary,31-03-2016,Active
Alandur Depot,J0560,TN01AN1354,Tata,BS-4,MTC,No,Ordinary,29-02-2016,Active
Central Depot,J1760,TN01AN3496,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Vadapalani Depot,K0245,TN01AN4745,Ashok Leyland,BS-6,MTC,No,Ordinary,07-09-2016,Active
Kannagi Nagar Depot,J1189,TN01AN2311,Ashok Leyland,BS-4,MTC,No,Deluxe,13-05-2019,Active
Iyyappanthangal Depot,J1790,TN01AN3717,Ashok Leyland,BS-4,MTC,No,Deluxe,04-03-2020,Active
Iyyappanthangal Depot,J1524,TN01AN2899,Ashok Leyland,BS-4,MTC,No,Ordinary,11-07-2019,Active
Central Depot,J1747,TN01AN3481,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Annanagar Depot,J1745,TN01AN3505,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1748,TN01AN3490,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1273,TN01AN2516,Ashok Leyland,BS-4,MTC,No,Ordinary,19-06-2019,Active
Kalaignar Nagar Depot,J0430,TN01AN0816,Tata,BS-4,MTC,No,Ordinary,16-06-2014,Active
Kalaignar Nagar Depot,J0409,TN01AN0851,Tata,BS-4,MTC,No,Ordinary,16-06-2014,Active
Poonamallee Depot,J0744,TN01AN1712,Tata,BS-4,MTC,No,Deluxe,20-09-2016,Active
Poonamallee Depot,J0568,TN01AN1446,Tata,BS-4,MTC,No,Ordinary,31-03-2016,Active
Poonamallee Depot,J0562,TN01AN1437,Tata,BS-4,MTC,No,Ordinary,31-03-2016,Active
Poonamallee Depot,J0580,TN01AN1449,Tata,BS-4,MTC,No,Ordinary,31-03-2016,Active
Saidapet Depot,J1488,TN01AN2737,Ashok Leyland,BS-4,MTC,No,Ordinary,02-07-2019,Active
Saidapet Depot,J1454,TN01AN2705,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Saidapet Depot,J1551,TN01AN2997,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Saidapet Depot,J1640,TN01AN3316,Ashok Leyland,BS-4,MTC,No,Ordinary,20-10-2019,Active
Saidapet Depot,J1491,TN01AN2810,Ashok Leyland,BS-4,MTC,No,Ordinary,02-07-2019,Active
Saidapet Depot,J1259,TN01AN2363,Ashok Leyland,BS-4,MTC,No,Ordinary,20-05-2019,Active
Vadapalani Depot,K0344,TN01AN4494,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0658,TN01AN4807,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0663,TN01AN4743,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0664,TN01AN4761,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0222,TN01AN4507,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0725,TN01AN4944,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0737,TN01AN5061,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0738,TN01AN5110,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0728,TN01AN5035,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0739,TN01AN5118,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0627,TN01AN5114,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0626,TN01AN5038,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0223,TN01AN4440,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,K0740,TN01AN5073,Ashok Leyland,BS-6,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,J1481,TN01AN2732,Ashok Leyland,BS-4,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,J2047,TN01AN3915,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Vadapalani Depot,J1436,TN01AN2646,Ashok Leyland,BS-4,MTC,No,Ordinary,25-06-2019,Active
Vadapalani Depot,J2111,TN01AN4007,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Vadapalani Depot,J1556,TN01AN3108,Ashok Leyland,BS-4,MTC,No,Ordinary,12-08-2019,Active
Vadapalani Depot,J1504,TN01AN2745,Ashok Leyland,BS-4,MTC,No,Ordinary,02-07-2019,Active
Vadapalani Depot,J1555,TN01AN3081,Ashok Leyland,BS-4,MTC,No,Ordinary,12-08-2019,Active
Vadapalani Depot,J2000,TN01AN3994,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Vadapalani Depot,J2009,TN01AN3838,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
